keynumber,comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,overs,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text
70,111020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,12,2,6,"Hasan Ali to Pant, SIX",1,0,0,931581,Rishabh Pant,28,25,681305,Hasan Ali,1.2,0,12,1,253802,Virat Kohli,28,26,1161606,Haris Rauf,1,0,6,0,0,0,0,0,0,0,0,"that's a Pant special. Another in his long list of one-handed sixes. Terrific hit. He was premeditating here, looking to go over midwicket, and Hasan fired a length ball into his body, cramping him for room. Down he goes on his back knee, and off comes the bottom hand, and he extends his front arm fully and whips it over the square leg boundary"
71,111030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,12,3,6,"Hasan Ali to Pant, SIX",1,0,0,931581,Rishabh Pant,34,26,681305,Hasan Ali,1.3,0,18,1,253802,Virat Kohli,28,26,1161606,Haris Rauf,1,0,6,0,0,0,0,0,0,0,0,"another one-handed six, this time over the off side. Wow. Full slower ball now, angling across to off stump, and Pant uses the extra leverage he gets to meet the ball well in front of his body and lift it with a straight bat over the long-off boundary. Mid-off was in, and he just cleared the boundary"
72,111040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,12,4,2,"Hasan Ali to Pant, 2 runs",0,0,0,931581,Rishabh Pant,36,27,681305,Hasan Ali,1.4,0,20,1,253802,Virat Kohli,28,26,1161606,Haris Rauf,1,0,6,0,0,0,0,0,0,0,0,"back of a length outside off, opens his bat face to steer to the left of deep third"
73,111050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,12,5,1,"Hasan Ali to Pant, 1 run",0,0,0,931581,Rishabh Pant,37,28,681305,Hasan Ali,1.5,0,21,1,253802,Virat Kohli,28,26,1161606,Haris Rauf,1,0,6,0,0,0,0,0,0,0,0,"back of a length, angling into the body, tucked away to long leg"
74,111060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,12,6,0,"Hasan Ali to Kohli, no run",0,0,0,253802,Virat Kohli,28,27,681305,Hasan Ali,2,0,21,1,931581,Rishabh Pant,37,28,1161606,Haris Rauf,1,0,6,0,0,0,0,0,0,0,0,"steps out to a length ball angling in towards off stump, not quite close enough to the pitch to attack it, and doesn't get any room either. Clipped to midwicket"
75,112010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,1,2,"Shadab Khan to Pant, 2 runs",0,0,0,931581,Rishabh Pant,39,29,922943,Shadab Khan,2.1,0,14,0,253802,Virat Kohli,28,27,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"that's a pretty poor ball, and he only ends up conceding two. Down the leg side, there to be swept, but it's slower than Pant expects, and he's through his shot early. Ends up gloving it over the keeper's head"
76,112030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,2,0,"Shadab Khan to Pant, OUT",0,0,0,931581,Rishabh Pant,39,30,922943,Shadab Khan,2.2,0,15,1,253802,Virat Kohli,28,27,681305,Hasan Ali,2,0,21,1,931581,0,0,0,0,0,0,"wrong'un, and that's done the trick, Shadab ends a dangerous innings just before it can take Pakistan out of the game. Looped up slow, pitching on middle and leg or thereabouts, and Pant looks to sweep. The ball dips on him a little, turns away, and he ends up skewing it high in the air, in the direction of mid-on. Long-on is back on the boundary, though, so it falls to the bowler to backtrack to his left and take a very well-judged catch with both hands, over his head"
77,112020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,2,1,"Shadab Khan to Pant, 1 wide",0,1,0,931581,Rishabh Pant,39,29,922943,Shadab Khan,2.1,0,15,0,253802,Virat Kohli,28,27,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"down the leg side again, quicker this time, and Pant ends up missing the sweep"
78,112040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,3,0,"Shadab Khan to Kohli, no run",0,0,0,253802,Virat Kohli,28,28,922943,Shadab Khan,2.3,0,15,1,234675,Ravindra Jadeja,0,0,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"loopy googly outside off. Looks to drive to long-off, ends up playing it back to the bowler"
79,112050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,4,1,"Shadab Khan to Kohli, 1 run",0,0,0,253802,Virat Kohli,29,29,922943,Shadab Khan,2.4,0,16,1,234675,Ravindra Jadeja,0,0,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"another googly, shorter this time, goes on the back foot and tucks it away to deep square leg"
80,112060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,5,1,"Shadab Khan to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,1,1,922943,Shadab Khan,2.5,0,17,1,253802,Virat Kohli,29,29,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"legbreak turning into the pads, stays on the back foot and works it to deep square leg"
81,112070,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,13,6,1,"Shadab Khan to Kohli, 1 run",0,0,0,253802,Virat Kohli,30,30,922943,Shadab Khan,3,0,18,1,234675,Ravindra Jadeja,1,1,681305,Hasan Ali,2,0,21,1,0,0,0,0,0,0,0,"tossed up on middle stump, stretches out with his pad next to the line of the ball and pushes inside-out to sweeper cover"
82,113010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,1,1,"Haris Rauf to Kohli, 1 run",0,0,0,253802,Virat Kohli,31,31,1161606,Haris Rauf,1.1,0,7,0,234675,Ravindra Jadeja,1,1,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"steps out to a length ball angling in towards off stump, and clips to long-on"
83,113020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,2,0,"Haris Rauf to Jadeja, no run",0,0,0,234675,Ravindra Jadeja,1,2,1161606,Haris Rauf,1.2,0,7,0,253802,Virat Kohli,31,31,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"fires a blockhole ball, slanting it away from the left-hander and pitching just outside off. Looks to jab through point, ends up playing it back to the bowler off the inside half of the bat"
84,113030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,3,2,"Haris Rauf to Jadeja, 2 runs",0,0,0,234675,Ravindra Jadeja,3,3,1161606,Haris Rauf,1.3,0,9,0,253802,Virat Kohli,31,31,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"length ball angling into a wide-ish line, and that's nicely placed, opens his bat face to steer it to the left of deep third, where old man Malik does very well to stop it with a slide at the rope"
85,113040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,4,1,"Haris Rauf to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,4,4,1161606,Haris Rauf,1.4,0,10,0,253802,Virat Kohli,31,31,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"back of a length, closer to off stump this time, hangs back and opens his bat face to dab to deep third"
86,113060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,5,4,"Haris Rauf to Kohli, FOUR",1,0,0,253802,Virat Kohli,35,32,1161606,Haris Rauf,1.5,0,15,0,234675,Ravindra Jadeja,4,4,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"ooh, misses his line slightly, and Kohli puts it away. Looks for the leg-stump yorker, but he ends up slightly outside leg, and with Kohli stepping across, outside Kohli's pads. So instead of cramping him for room, he ends up offering a freebie that's clipped to the fine leg boundary, to the right of the man at short fine"
87,113050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,5,1,"Haris Rauf to Kohli, 1 wide",0,1,0,253802,Virat Kohli,31,31,1161606,Haris Rauf,1.4,0,11,0,234675,Ravindra Jadeja,4,4,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"bouncer over off stump, Kohli ducks, and the square leg umpire judges that it's bounced above head height. Well above, it seemed"
88,113070,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,14,6,0,"Haris Rauf to Kohli, no run",0,0,0,253802,Virat Kohli,35,33,1161606,Haris Rauf,2,0,15,0,234675,Ravindra Jadeja,4,4,922943,Shadab Khan,3,0,18,1,0,0,0,0,0,0,0,"quick length ball close to off stump, looks to dab into the covers and set off for a quick single, but it's too close to the bowler's follow-through"
89,114010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,1,0,"Shadab Khan to Jadeja, no run",0,0,0,234675,Ravindra Jadeja,4,5,922943,Shadab Khan,3.1,0,18,1,253802,Virat Kohli,35,33,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,length wrong'un turning away from off stump. Presses forward and opens his bat face to dab into the point region
90,114020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,2,0,"Shadab Khan to Jadeja, no run",0,0,0,234675,Ravindra Jadeja,4,6,922943,Shadab Khan,3.2,0,18,1,253802,Virat Kohli,35,33,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,"fuller now, floated across to finish outside off, check-driven to extra-cover"
91,114030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,3,1,"Shadab Khan to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,5,7,922943,Shadab Khan,3.3,0,19,1,253802,Virat Kohli,35,33,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,"now the legbreak, tossed up quite full and turning in from outside off. Clipped with the turn to long-on"
92,114040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,4,1,"Shadab Khan to Kohli, 1 run",0,0,0,253802,Virat Kohli,36,34,922943,Shadab Khan,3.4,0,20,1,234675,Ravindra Jadeja,5,7,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,"legbreak pitching full on middle and off, quite a lot of flight, opens his bat face to squeeze it towards sweeper cover"
93,114050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,5,1,"Shadab Khan to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,3.5,0,21,1,253802,Virat Kohli,36,34,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,"tossed up full outside off, driven firmly to long-off"
94,114060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,15,6,1,"Shadab Khan to Kohli, 1 run",0,0,0,253802,Virat Kohli,37,35,922943,Shadab Khan,4,0,22,1,234675,Ravindra Jadeja,6,8,1161606,Haris Rauf,2,0,15,0,0,0,0,0,0,0,0,"short outside off, legbreak, chopped to sweeper cover"
95,115010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,1,0,"Hasan Ali to Kohli, no run",0,0,0,253802,Virat Kohli,37,36,681305,Hasan Ali,2.1,0,21,1,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"ooh, well bowled. Saw Kohli looking to step out, and hit the pitch hard on a shortish length outside off, got it to rise uncomfortably. Tries to use his wrists to play that to long-on, but it hits the high part of the bat and bounces feebly down in front of the bowler"
96,115020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,2,4,"Hasan Ali to Kohli, FOUR",1,0,0,253802,Virat Kohli,41,37,681305,Hasan Ali,2.2,0,25,1,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"poor ball. Shortish, angling down leg, and fine leg is inside the circle. Kohli turns his wrists over on top of the bounce and whips it to the left of the fielder"
97,115030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,3,0,"Hasan Ali to Kohli, no run",0,0,0,253802,Virat Kohli,41,38,681305,Hasan Ali,2.3,0,25,1,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"extra bounce outside off, beats Kohli's edge as he tries to run that down to deep third"
98,115040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,4,4,"Hasan Ali to Kohli, FOUR",1,0,0,253802,Virat Kohli,45,39,681305,Hasan Ali,2.4,0,29,1,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"full outside off, and Kohli threads his favourite gap. Strides forward and just jabs that drive to the right of the diving extra-cover fielder. Mid-off chases back, but he has no chance"
99,115050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,5,1,"Hasan Ali to Kohli, 1 run",0,0,0,253802,Virat Kohli,46,40,681305,Hasan Ali,2.5,0,30,1,234675,Ravindra Jadeja,6,8,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"slower length ball outside off, punched to deep cover point"
100,115060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,16,6,1,"Hasan Ali to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,7,9,681305,Hasan Ali,3,0,31,1,253802,Virat Kohli,46,40,922943,Shadab Khan,4,0,22,1,0,0,0,0,0,0,0,"shortish, gets it to climb steeply and cramp Jadeja for room over off stump. Hops to ride the bounce and dabs it square on the off side"
101,116010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,1,1,"Haris Rauf to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,8,10,1161606,Haris Rauf,2.1,0,16,0,253802,Virat Kohli,46,40,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"full, angling across to off stump. Looks to stay leg-side of the ball and drive to the right of mid-off, but hits it too close to him to get anything more than a single"
102,116020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,2,1,"Haris Rauf to Kohli, 1 run",0,0,0,253802,Virat Kohli,47,41,1161606,Haris Rauf,2.2,0,17,0,234675,Ravindra Jadeja,8,10,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"good-looking shot, but just one. Full outside off, and Kohli ends up making more room than he needs. Wants to drive over extra-cover, but ends up hitting it squarer than he wants, on the bounce to sweeper cover"
103,116030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,3,1,"Haris Rauf to Jadeja, 1 run",0,0,0,234675,Ravindra Jadeja,9,11,1161606,Haris Rauf,2.3,0,18,0,253802,Virat Kohli,47,41,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"nicely bowled. He knows Jadeja wants to make room, so he bowls a slower length ball at his legs. No room or pace to work with, so he just pushes into the covers and takes the single"
104,116040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,4,0,"Haris Rauf to Kohli, no run",0,0,0,253802,Virat Kohli,47,42,1161606,Haris Rauf,2.4,0,18,0,234675,Ravindra Jadeja,9,11,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"slower length ball wide of off stump, and Kohli swings and misses, looking to carve it through the covers off the front foot"
105,116050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,5,0,"Haris Rauf to Kohli, no run",0,0,0,253802,Virat Kohli,47,43,1161606,Haris Rauf,2.5,0,18,0,234675,Ravindra Jadeja,9,11,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"slower length ball again, this time he waits on the back foot and looks to force it past backward point, but ends up hitting it straight to the fielder"
106,116060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,17,6,1,"Haris Rauf to Kohli, 1 run",0,0,0,253802,Virat Kohli,48,44,1161606,Haris Rauf,3,0,19,0,234675,Ravindra Jadeja,9,11,681305,Hasan Ali,3,0,31,1,0,0,0,0,0,0,0,"full, angling into middle and leg, and deep square leg is well behind square, Kohli can only clip it to him for one"
107,117010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,1,2,"Hasan Ali to Kohli, 2 runs",0,0,0,253802,Virat Kohli,50,45,681305,Hasan Ali,3.1,0,33,1,234675,Ravindra Jadeja,9,11,1161606,Haris Rauf,3,0,19,0,0,0,0,0,0,0,0,"back of a length, angling into middle and leg, and Kohli clips it towards deep midwicket, without a lot of weight on the shot, so he knows he's getting two if he hurries. He does, and he gets to yet another fifty against Pakistan at a T20 World Cup. It's taken him 45 balls, though."
108,117020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,2,4,"Hasan Ali to Kohli, FOUR",1,0,0,253802,Virat Kohli,54,46,681305,Hasan Ali,3.2,0,37,1,234675,Ravindra Jadeja,9,11,1161606,Haris Rauf,3,0,19,0,0,0,0,0,0,0,0,"bad ball. Wide, back of a length, slower ball, and Kohli puts it away, waits on it and flat-bats it over extra-cover"
109,117030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,3,1,"Hasan Ali to Kohli, 1 run",0,0,0,253802,Virat Kohli,55,47,681305,Hasan Ali,3.3,0,38,1,234675,Ravindra Jadeja,9,11,1161606,Haris Rauf,3,0,19,0,0,0,0,0,0,0,0,"length ball on off stump, pushed to deep cover and gets to the other end"
110,117040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,4,4,"Hasan Ali to Jadeja, FOUR",1,0,0,234675,Ravindra Jadeja,13,12,681305,Hasan Ali,3.4,0,42,1,253802,Virat Kohli,55,47,1161606,Haris Rauf,3,0,19,0,0,0,0,0,0,0,0,"poor ball. Fine leg is inside the circle, and Hasan angles this shortish ball down the leg side. Jadeja just helps it on its way, over the man at short fine"
111,117050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,5,0,"Hasan Ali to Jadeja, OUT",0,0,0,234675,Ravindra Jadeja,13,13,681305,Hasan Ali,3.5,0,42,2,253802,Virat Kohli,55,47,1161606,Haris Rauf,3,0,19,0,234675,0,0,0,0,0,0,"fullish slower ball outside off, and the lack of pace does Jadeja in. He's looking to hit over mid-on initially, I think, but he's early on the shot, reaching well in front of his body, and then tries to adjust by bringing his wrists into the shot. All that does is send the ball down the throat of deep midwicket"
112,117060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,18,6,2,"Hasan Ali to Kohli, 2 runs",0,0,0,253802,Virat Kohli,57,48,681305,Hasan Ali,4,0,44,2,625371,Hardik Pandya,0,0,1161606,Haris Rauf,3,0,19,0,0,0,0,0,0,0,0,"length ball angling in towards off stump, steps out and clips towards deep midwicket, who has to run in quite a distance, so Kohli picks up another two"
113,118020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,1,0,"Shaheen Shah Afridi to Pandya, no run",0,0,0,625371,Hardik Pandya,0,1,1072470,Shaheen Shah Afridi,3.1,0,20,2,253802,Virat Kohli,57,48,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"shortish slower ball angling into that wide line again. Tries to flat-bat it through mid-on/midwicket, but he can't connect"
114,118010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,1,1,"Shaheen Shah Afridi to Pandya, 1 wide",0,1,0,625371,Hardik Pandya,0,0,1072470,Shaheen Shah Afridi,3,0,20,2,253802,Virat Kohli,57,48,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"wide yorker straight up, but it's judged as being too wide after Pandya reaches out, throws his bat at the ball, and fails to connect"
115,118030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,2,4,"Shaheen Shah Afridi to Pandya, FOUR",1,0,0,625371,Hardik Pandya,4,2,1072470,Shaheen Shah Afridi,3.2,0,24,2,253802,Virat Kohli,57,48,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"unlucky, for the bowler. Perfect off-stump yorker, and Hardik jams his bat down on it, looking only to protect his stumps, and he ends up squeezing it to the fine third man boundary"
116,118040,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,3,1,"Shaheen Shah Afridi to Pandya, 1 run",0,0,0,625371,Hardik Pandya,5,3,1072470,Shaheen Shah Afridi,3.3,0,25,2,253802,Virat Kohli,57,48,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"perfect bouncer, quick and rising steeply, over Hardik's front shoulder. Too late on the attempted hook, and he gloves it, or arm-guards it, loopily to land between the bowler and keeper rushing in from opposite directions"
117,118050,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,4,0,"Shaheen Shah Afridi to Kohli, OUT",0,0,0,253802,Virat Kohli,57,49,1072470,Shaheen Shah Afridi,3.4,0,25,3,625371,Hardik Pandya,5,3,681305,Hasan Ali,4,0,44,2,253802,0,0,0,0,0,0,"got him, this has been an outstanding over from Shaheen! Slower bouncer, gets up around the right shoulder, and Kohli is too early on his attempted pull. All he manages is a top-edge that plops gently to the right of the keeper. That's the first time Pakistan have dismissed him in a T20 World Cup game"
118,118060,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,5,1,"Shaheen Shah Afridi to Kumar, 1 run",0,0,0,326016,Bhuvneshwar Kumar,1,1,1072470,Shaheen Shah Afridi,3.5,0,26,3,625371,Hardik Pandya,5,3,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"full on the stumps, clipped into the midwicket region and the bowler rushes there to keep it down to one"
119,118080,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,6,5,"Shaheen Shah Afridi to Pandya, 5 byes",0,0,0,625371,Hardik Pandya,9,5,1072470,Shaheen Shah Afridi,4,0,31,3,326016,Bhuvneshwar Kumar,1,1,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"oh my, it's all happening, and Pakistan are leaking runs that they shouldn't! A good free-hit ball, bouncer slanting across and finishing around the right shoulder. Pandya misses the pull, and tries to run a quick single to retain the strike. Rizwan's underarm throw misses at his end, then the bowler picks the ball up and flings a wild throw past the stumps at his end, and it rushes away too quickly for long-on to stop to his right"
120,118070,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,19,6,5,"Shaheen Shah Afridi to Pandya, (no ball) FOUR",1,0,1,625371,Hardik Pandya,9,4,1072470,Shaheen Shah Afridi,3.5,0,31,3,326016,Bhuvneshwar Kumar,1,1,681305,Hasan Ali,4,0,44,2,0,0,0,0,0,0,0,"bad ball to finish a terrific over. Possibly looking for the wide yorker, ends up slipping out a wide full-toss, and Pandya opens his bat face to guide it into the gap between deep point and backward point. And it's judged to be a no-ball! On height, I think."
121,119010,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,20,1,0,"Haris Rauf to Pandya, no run",0,0,0,625371,Hardik Pandya,9,6,1161606,Haris Rauf,3.1,0,19,0,326016,Bhuvneshwar Kumar,1,1,1072470,Shaheen Shah Afridi,4,0,31,3,0,0,0,0,0,0,0,"slower length ball outside off, and Pandya swings too early, looking to hit leg-side, and misses. That turned like a proper offbreak"
122,119020,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,20,2,2,"Haris Rauf to Pandya, 2 runs",0,0,0,625371,Hardik Pandya,11,7,1161606,Haris Rauf,3.2,0,21,0,326016,Bhuvneshwar Kumar,1,1,1072470,Shaheen Shah Afridi,4,0,31,3,0,0,0,0,0,0,0,"slower ball, into the pitch, gets up around bail-high on off stump. Flat-batted to the right of long-on, and they can pick up two"
123,119030,1273727,INDIA v PAK,INDIA,PAK,INDIA,1,20,3,0,"Haris Rauf to Pandya, OUT",0,0,0,625371,Hardik Pandya,11,8,1161606,Haris Rauf,3.3,0,21,1,326016,Bhuvneshwar Kumar,1,1,1072470,Shaheen Shah Afridi,4,0,31,3,625371,0,0,0,0,0,0,"another slower ball, on a length outside off, and that's proving unhittable today, at least when Rauf delivers them. Looks to hit it with a straight bat over the bowler's head, but he ends up skewing it over the off side, and deep cover runs in and takes it close to the 30-yard circle"
